source,target,weight,distance,source_name,target_name
145388932,3049749,1,1.0,J. Laak,Thijs Kooi
3049749,8038506,1,1.0,Thijs Kooi,B. Ginneken
144085811,3049749,1,1.0,C. I. Sánchez,Thijs Kooi
145101451,2954103,1,1.0,A. Setio,B. Bejnordi
143613202,2954103,1,1.0,F. Ciompi,B. Bejnordi
2469581,2954103,1,1.0,Mohsen Ghafoorian,B. Bejnordi
145388932,2954103,1,1.0,J. Laak,B. Bejnordi
2954103,8038506,1,1.0,B. Bejnordi,B. Ginneken
144085811,2954103,1,1.0,C. I. Sánchez,B. Bejnordi
143613202,145101451,1,1.0,F. Ciompi,A. Setio
145101451,2469581,1,1.0,A. Setio,Mohsen Ghafoorian
145101451,145388932,1,1.0,A. Setio,J. Laak
145101451,8038506,1,1.0,A. Setio,B. Ginneken
144085811,145101451,1,1.0,C. I. Sánchez,A. Setio
143613202,2469581,1,1.0,F. Ciompi,Mohsen Ghafoorian
143613202,145388932,1,1.0,F. Ciompi,J. Laak
143613202,8038506,1,1.0,F. Ciompi,B. Ginneken
143613202,144085811,1,1.0,F. Ciompi,C. I. Sánchez
145388932,2469581,1,1.0,J. Laak,Mohsen Ghafoorian
2469581,8038506,1,1.0,Mohsen Ghafoorian,B. Ginneken
144085811,2469581,1,1.0,C. I. Sánchez,Mohsen Ghafoorian
145388932,8038506,1,1.0,J. Laak,B. Ginneken
144085811,145388932,1,1.0,C. I. Sánchez,J. Laak
144085811,8038506,1,1.0,C. I. Sánchez,B. Ginneken
1811529,2364487,1,1.0,A. Esteva,Alexandre Robicquet
1811529,2378027,1,1.0,A. Esteva,Bharath Ramsundar
145712106,1811529,1,1.0,Volodymyr Kuleshov,A. Esteva
1811529,2446263,1,1.0,A. Esteva,M. DePristo
1811529,2055632320,1,1.0,A. Esteva,Katherine Chou
1811529,2052275005,1,1.0,A. Esteva,Claire Cui
1811529,2084098271,1,1.0,A. Esteva,Greg S. Corrado
144867807,1811529,2,0.5,S. Thrun,A. Esteva
1811529,48448318,1,1.0,A. Esteva,J. Dean
2364487,2378027,1,1.0,Alexandre Robicquet,Bharath Ramsundar
145712106,2364487,1,1.0,Volodymyr Kuleshov,Alexandre Robicquet
2364487,2446263,1,1.0,Alexandre Robicquet,M. DePristo
2055632320,2364487,1,1.0,Katherine Chou,Alexandre Robicquet
2052275005,2364487,1,1.0,Claire Cui,Alexandre Robicquet
2084098271,2364487,1,1.0,Greg S. Corrado,Alexandre Robicquet
144867807,2364487,1,1.0,S. Thrun,Alexandre Robicquet
2364487,48448318,1,1.0,Alexandre Robicquet,J. Dean
145712106,2378027,1,1.0,Volodymyr Kuleshov,Bharath Ramsundar
2378027,2446263,1,1.0,Bharath Ramsundar,M. DePristo
2055632320,2378027,1,1.0,Katherine Chou,Bharath Ramsundar
2052275005,2378027,1,1.0,Claire Cui,Bharath Ramsundar
2084098271,2378027,1,1.0,Greg S. Corrado,Bharath Ramsundar
144867807,2378027,1,1.0,S. Thrun,Bharath Ramsundar
2378027,48448318,1,1.0,Bharath Ramsundar,J. Dean
145712106,2446263,1,1.0,Volodymyr Kuleshov,M. DePristo
145712106,2055632320,1,1.0,Volodymyr Kuleshov,Katherine Chou
145712106,2052275005,1,1.0,Volodymyr Kuleshov,Claire Cui
145712106,2084098271,1,1.0,Volodymyr Kuleshov,Greg S. Corrado
144867807,145712106,1,1.0,S. Thrun,Volodymyr Kuleshov
145712106,48448318,1,1.0,Volodymyr Kuleshov,J. Dean
2055632320,2446263,1,1.0,Katherine Chou,M. DePristo
2052275005,2446263,1,1.0,Claire Cui,M. DePristo
2084098271,2446263,1,1.0,Greg S. Corrado,M. DePristo
144867807,2446263,1,1.0,S. Thrun,M. DePristo
2446263,48448318,1,1.0,M. DePristo,J. Dean
2052275005,2055632320,1,1.0,Claire Cui,Katherine Chou
2055632320,2084098271,1,1.0,Katherine Chou,Greg S. Corrado
144867807,2055632320,1,1.0,S. Thrun,Katherine Chou
2055632320,48448318,1,1.0,Katherine Chou,J. Dean
2052275005,2084098271,1,1.0,Claire Cui,Greg S. Corrado
144867807,2052275005,1,1.0,S. Thrun,Claire Cui
2052275005,48448318,1,1.0,Claire Cui,J. Dean
144867807,2084098271,1,1.0,S. Thrun,Greg S. Corrado
2084098271,48448318,1,1.0,Greg S. Corrado,J. Dean
144867807,48448318,1,1.0,S. Thrun,J. Dean
1397959153,2530948,1,1.0,Gustau Camps-Valls,M. Reichstein
121696502,2530948,1,1.0,B. Stevens,M. Reichstein
2530948,95799904,1,1.0,M. Reichstein,M. Jung
1728382,2530948,1,1.0,Joachim Denzler,M. Reichstein
116377499,2530948,1,1.0,N. Carvalhais,M. Reichstein
1764912,2530948,1,1.0,Prabhat,M. Reichstein
121696502,1397959153,1,1.0,B. Stevens,Gustau Camps-Valls
1397959153,95799904,1,1.0,Gustau Camps-Valls,M. Jung
1397959153,1728382,1,1.0,Gustau Camps-Valls,Joachim Denzler
116377499,1397959153,1,1.0,N. Carvalhais,Gustau Camps-Valls
1397959153,1764912,1,1.0,Gustau Camps-Valls,Prabhat
121696502,95799904,1,1.0,B. Stevens,M. Jung
121696502,1728382,1,1.0,B. Stevens,Joachim Denzler
116377499,121696502,1,1.0,N. Carvalhais,B. Stevens
121696502,1764912,1,1.0,B. Stevens,Prabhat
1728382,95799904,1,1.0,Joachim Denzler,M. Jung
116377499,95799904,1,1.0,N. Carvalhais,M. Jung
1764912,95799904,1,1.0,Prabhat,M. Jung
116377499,1728382,1,1.0,N. Carvalhais,Joachim Denzler
1728382,1764912,1,1.0,Joachim Denzler,Prabhat
116377499,1764912,1,1.0,N. Carvalhais,Prabhat
33698309,51132438,1,1.0,Zhong-Qiu Zhao,Shou-tao Xu
1748808,33698309,1,1.0,Xindong Wu,Zhong-Qiu Zhao
1748808,51132438,1,1.0,Xindong Wu,Shou-tao Xu
1398263014,1764301,1,1.0,F. Prenafeta-Boldú,A. Kamilaris
1688882,1751762,1,1.0,Yann LeCun,Yoshua Bengio
1688882,1695689,1,1.0,Yann LeCun,Geoffrey E. Hinton
1695689,1751762,1,1.0,Geoffrey E. Hinton,Yoshua Bengio
1744700,2681954,1,1.0,Zoubin Ghahramani,Y. Gal
2061550,40338695,1,1.0,Heng-Tze Cheng,L. Koc
2061550,2066076307,1,1.0,Heng-Tze Cheng,Jeremiah Harmsen
2061550,3296031,1,1.0,Heng-Tze Cheng,T. Shaked
2061550,2073806959,1,1.0,Heng-Tze Cheng,Tushar Chandra
2061550,3312922,1,1.0,Heng-Tze Cheng,H. Aradhye
2061550,2064995505,1,1.0,Heng-Tze Cheng,G. Anderson
2061550,32131713,1,1.0,Heng-Tze Cheng,G. Corrado
2055400243,2061550,1,1.0,Wei Chai,Heng-Tze Cheng
2061550,37413761,1,1.0,Heng-Tze Cheng,M. Ispir
1508890387,2061550,1,1.0,Rohan Anil,Heng-Tze Cheng
2061550,50730596,1,1.0,Heng-Tze Cheng,Zakaria Haque
2061550,2217278,1,1.0,Heng-Tze Cheng,Lichan Hong
20048351,2061550,1,1.0,Vihan Jain,Heng-Tze Cheng
2061550,2109059862,1,1.0,Heng-Tze Cheng,Xiaobing Liu
2061550,2329784607,1,1.0,Heng-Tze Cheng,H. Shah
2066076307,40338695,1,1.0,Jeremiah Harmsen,L. Koc
3296031,40338695,1,1.0,T. Shaked,L. Koc
2073806959,40338695,1,1.0,Tushar Chandra,L. Koc
3312922,40338695,1,1.0,H. Aradhye,L. Koc
2064995505,40338695,1,1.0,G. Anderson,L. Koc
32131713,40338695,1,1.0,G. Corrado,L. Koc
2055400243,40338695,1,1.0,Wei Chai,L. Koc
37413761,40338695,1,1.0,M. Ispir,L. Koc
1508890387,40338695,1,1.0,Rohan Anil,L. Koc
40338695,50730596,1,1.0,L. Koc,Zakaria Haque
2217278,40338695,1,1.0,Lichan Hong,L. Koc
20048351,40338695,1,1.0,Vihan Jain,L. Koc
2109059862,40338695,1,1.0,Xiaobing Liu,L. Koc
2329784607,40338695,1,1.0,H. Shah,L. Koc
2066076307,3296031,1,1.0,Jeremiah Harmsen,T. Shaked
2066076307,2073806959,1,1.0,Jeremiah Harmsen,Tushar Chandra
2066076307,3312922,1,1.0,Jeremiah Harmsen,H. Aradhye
2064995505,2066076307,1,1.0,G. Anderson,Jeremiah Harmsen
2066076307,32131713,1,1.0,Jeremiah Harmsen,G. Corrado
2055400243,2066076307,1,1.0,Wei Chai,Jeremiah Harmsen
2066076307,37413761,1,1.0,Jeremiah Harmsen,M. Ispir
1508890387,2066076307,1,1.0,Rohan Anil,Jeremiah Harmsen
2066076307,50730596,1,1.0,Jeremiah Harmsen,Zakaria Haque
2066076307,2217278,1,1.0,Jeremiah Harmsen,Lichan Hong
20048351,2066076307,1,1.0,Vihan Jain,Jeremiah Harmsen
2066076307,2109059862,1,1.0,Jeremiah Harmsen,Xiaobing Liu
2066076307,2329784607,1,1.0,Jeremiah Harmsen,H. Shah
2073806959,3296031,1,1.0,Tushar Chandra,T. Shaked
3296031,3312922,1,1.0,T. Shaked,H. Aradhye
2064995505,3296031,1,1.0,G. Anderson,T. Shaked
32131713,3296031,1,1.0,G. Corrado,T. Shaked
2055400243,3296031,1,1.0,Wei Chai,T. Shaked
3296031,37413761,1,1.0,T. Shaked,M. Ispir
1508890387,3296031,1,1.0,Rohan Anil,T. Shaked
3296031,50730596,1,1.0,T. Shaked,Zakaria Haque
2217278,3296031,1,1.0,Lichan Hong,T. Shaked
20048351,3296031,1,1.0,Vihan Jain,T. Shaked
2109059862,3296031,1,1.0,Xiaobing Liu,T. Shaked
2329784607,3296031,1,1.0,H. Shah,T. Shaked
2073806959,3312922,1,1.0,Tushar Chandra,H. Aradhye
2064995505,2073806959,1,1.0,G. Anderson,Tushar Chandra
2073806959,32131713,1,1.0,Tushar Chandra,G. Corrado
2055400243,2073806959,1,1.0,Wei Chai,Tushar Chandra
2073806959,37413761,1,1.0,Tushar Chandra,M. Ispir
1508890387,2073806959,1,1.0,Rohan Anil,Tushar Chandra
2073806959,50730596,1,1.0,Tushar Chandra,Zakaria Haque
2073806959,2217278,1,1.0,Tushar Chandra,Lichan Hong
20048351,2073806959,1,1.0,Vihan Jain,Tushar Chandra
2073806959,2109059862,1,1.0,Tushar Chandra,Xiaobing Liu
2073806959,2329784607,1,1.0,Tushar Chandra,H. Shah
2064995505,3312922,1,1.0,G. Anderson,H. Aradhye
32131713,3312922,1,1.0,G. Corrado,H. Aradhye
2055400243,3312922,1,1.0,Wei Chai,H. Aradhye
3312922,37413761,1,1.0,H. Aradhye,M. Ispir
1508890387,3312922,1,1.0,Rohan Anil,H. Aradhye
3312922,50730596,1,1.0,H. Aradhye,Zakaria Haque
2217278,3312922,1,1.0,Lichan Hong,H. Aradhye
20048351,3312922,1,1.0,Vihan Jain,H. Aradhye
2109059862,3312922,1,1.0,Xiaobing Liu,H. Aradhye
2329784607,3312922,1,1.0,H. Shah,H. Aradhye
2064995505,32131713,1,1.0,G. Anderson,G. Corrado
2055400243,2064995505,1,1.0,Wei Chai,G. Anderson
2064995505,37413761,1,1.0,G. Anderson,M. Ispir
1508890387,2064995505,1,1.0,Rohan Anil,G. Anderson
2064995505,50730596,1,1.0,G. Anderson,Zakaria Haque
2064995505,2217278,1,1.0,G. Anderson,Lichan Hong
20048351,2064995505,1,1.0,Vihan Jain,G. Anderson
2064995505,2109059862,1,1.0,G. Anderson,Xiaobing Liu
2064995505,2329784607,1,1.0,G. Anderson,H. Shah
2055400243,32131713,1,1.0,Wei Chai,G. Corrado
32131713,37413761,1,1.0,G. Corrado,M. Ispir
1508890387,32131713,1,1.0,Rohan Anil,G. Corrado
32131713,50730596,1,1.0,G. Corrado,Zakaria Haque
2217278,32131713,1,1.0,Lichan Hong,G. Corrado
20048351,32131713,1,1.0,Vihan Jain,G. Corrado
2109059862,32131713,1,1.0,Xiaobing Liu,G. Corrado
2329784607,32131713,1,1.0,H. Shah,G. Corrado
2055400243,37413761,1,1.0,Wei Chai,M. Ispir
1508890387,2055400243,1,1.0,Rohan Anil,Wei Chai
2055400243,50730596,1,1.0,Wei Chai,Zakaria Haque
2055400243,2217278,1,1.0,Wei Chai,Lichan Hong
20048351,2055400243,1,1.0,Vihan Jain,Wei Chai
2055400243,2109059862,1,1.0,Wei Chai,Xiaobing Liu
2055400243,2329784607,1,1.0,Wei Chai,H. Shah
1508890387,37413761,1,1.0,Rohan Anil,M. Ispir
37413761,50730596,1,1.0,M. Ispir,Zakaria Haque
2217278,37413761,1,1.0,Lichan Hong,M. Ispir
20048351,37413761,1,1.0,Vihan Jain,M. Ispir
2109059862,37413761,1,1.0,Xiaobing Liu,M. Ispir
2329784607,37413761,1,1.0,H. Shah,M. Ispir
1508890387,50730596,1,1.0,Rohan Anil,Zakaria Haque
1508890387,2217278,1,1.0,Rohan Anil,Lichan Hong
1508890387,20048351,1,1.0,Rohan Anil,Vihan Jain
1508890387,2109059862,1,1.0,Rohan Anil,Xiaobing Liu
1508890387,2329784607,1,1.0,Rohan Anil,H. Shah
2217278,50730596,1,1.0,Lichan Hong,Zakaria Haque
20048351,50730596,1,1.0,Vihan Jain,Zakaria Haque
2109059862,50730596,1,1.0,Xiaobing Liu,Zakaria Haque
2329784607,50730596,1,1.0,H. Shah,Zakaria Haque
20048351,2217278,1,1.0,Vihan Jain,Lichan Hong
2109059862,2217278,1,1.0,Xiaobing Liu,Lichan Hong
2217278,2329784607,1,1.0,Lichan Hong,H. Shah
20048351,2109059862,1,1.0,Vihan Jain,Xiaobing Liu
20048351,2329784607,1,1.0,Vihan Jain,H. Shah
2109059862,2329784607,1,1.0,Xiaobing Liu,H. Shah
1396184193,2057642721,1,1.0,Andy Chu,Martín Abadi
145057514,2057642721,1,1.0,H. B. McMahan,Martín Abadi
145591745,2057642721,1,1.0,Ilya Mironov,Martín Abadi
2057642721,2152832173,1,1.0,Martín Abadi,Li Zhang
1396184193,153440022,1,1.0,Andy Chu,I. Goodfellow
1396184193,145057514,1,1.0,Andy Chu,H. B. McMahan
1396184193,145591745,1,1.0,Andy Chu,Ilya Mironov
1396184193,35210462,1,1.0,Andy Chu,Kunal Talwar
1396184193,2152832173,1,1.0,Andy Chu,Li Zhang
145057514,153440022,1,1.0,H. B. McMahan,I. Goodfellow
145591745,153440022,1,1.0,Ilya Mironov,I. Goodfellow
153440022,2152832173,1,1.0,I. Goodfellow,Li Zhang
145057514,145591745,1,1.0,H. B. McMahan,Ilya Mironov
145057514,35210462,1,1.0,H. B. McMahan,Kunal Talwar
145057514,2152832173,1,1.0,H. B. McMahan,Li Zhang
145591745,35210462,1,1.0,Ilya Mironov,Kunal Talwar
145591745,2152832173,1,1.0,Ilya Mironov,Li Zhang
2152832173,35210462,1,1.0,Li Zhang,Kunal Talwar
2068146094,24178944,1,1.0,David P. Hughes,S. Mohanty
24178944,3046313,1,1.0,S. Mohanty,M. Salathé
2068146094,3046313,1,1.0,David P. Hughes,M. Salathé
3236386,49506408,1,1.0,Varun Gulshan,L. Peng
2229081,3236386,1,1.0,Marc Coram,Varun Gulshan
2924473,3236386,1,1.0,Martin C. Stumpe,Varun Gulshan
3236386,97874426,1,1.0,Varun Gulshan,Derek J. Wu
3236386,50484974,1,1.0,Varun Gulshan,Arunachalam Narayanaswamy
1811430,3236386,1,1.0,Subhashini Venugopalan,Varun Gulshan
10777941,3236386,1,1.0,Kasumi Widner,Varun Gulshan
10688956,3236386,1,1.0,T. Madams,Varun Gulshan
3236386,50162175,1,1.0,Varun Gulshan,Jorge A Cuadros
3236386,3423678,1,1.0,Varun Gulshan,R. Kim
2035210,3236386,1,1.0,R. Raman,Varun Gulshan
2057376568,3236386,1,1.0,Philip Nelson,Varun Gulshan
3236386,5791678,1,1.0,Varun Gulshan,J. Mega
3236386,47191829,1,1.0,Varun Gulshan,D. Webster
2229081,49506408,1,1.0,Marc Coram,L. Peng
2924473,49506408,1,1.0,Martin C. Stumpe,L. Peng
49506408,97874426,1,1.0,L. Peng,Derek J. Wu
49506408,50484974,1,1.0,L. Peng,Arunachalam Narayanaswamy
1811430,49506408,1,1.0,Subhashini Venugopalan,L. Peng
10777941,49506408,1,1.0,Kasumi Widner,L. Peng
10688956,49506408,1,1.0,T. Madams,L. Peng
49506408,50162175,1,1.0,L. Peng,Jorge A Cuadros
3423678,49506408,1,1.0,R. Kim,L. Peng
2035210,49506408,1,1.0,R. Raman,L. Peng
2057376568,49506408,1,1.0,Philip Nelson,L. Peng
49506408,5791678,1,1.0,L. Peng,J. Mega
47191829,49506408,1,1.0,D. Webster,L. Peng
2229081,2924473,1,1.0,Marc Coram,Martin C. Stumpe
2229081,97874426,1,1.0,Marc Coram,Derek J. Wu
2229081,50484974,1,1.0,Marc Coram,Arunachalam Narayanaswamy
1811430,2229081,1,1.0,Subhashini Venugopalan,Marc Coram
10777941,2229081,1,1.0,Kasumi Widner,Marc Coram
10688956,2229081,1,1.0,T. Madams,Marc Coram
2229081,50162175,1,1.0,Marc Coram,Jorge A Cuadros
2229081,3423678,1,1.0,Marc Coram,R. Kim
2035210,2229081,1,1.0,R. Raman,Marc Coram
2057376568,2229081,1,1.0,Philip Nelson,Marc Coram
2229081,5791678,1,1.0,Marc Coram,J. Mega
2229081,47191829,1,1.0,Marc Coram,D. Webster
2924473,97874426,1,1.0,Martin C. Stumpe,Derek J. Wu
2924473,50484974,1,1.0,Martin C. Stumpe,Arunachalam Narayanaswamy
1811430,2924473,1,1.0,Subhashini Venugopalan,Martin C. Stumpe
10777941,2924473,1,1.0,Kasumi Widner,Martin C. Stumpe
10688956,2924473,1,1.0,T. Madams,Martin C. Stumpe
2924473,50162175,1,1.0,Martin C. Stumpe,Jorge A Cuadros
2924473,3423678,1,1.0,Martin C. Stumpe,R. Kim
2035210,2924473,1,1.0,R. Raman,Martin C. Stumpe
2057376568,2924473,1,1.0,Philip Nelson,Martin C. Stumpe
2924473,5791678,1,1.0,Martin C. Stumpe,J. Mega
2924473,47191829,1,1.0,Martin C. Stumpe,D. Webster
50484974,97874426,1,1.0,Arunachalam Narayanaswamy,Derek J. Wu
1811430,97874426,1,1.0,Subhashini Venugopalan,Derek J. Wu
10777941,97874426,1,1.0,Kasumi Widner,Derek J. Wu
10688956,97874426,1,1.0,T. Madams,Derek J. Wu
50162175,97874426,1,1.0,Jorge A Cuadros,Derek J. Wu
3423678,97874426,1,1.0,R. Kim,Derek J. Wu
2035210,97874426,1,1.0,R. Raman,Derek J. Wu
2057376568,97874426,1,1.0,Philip Nelson,Derek J. Wu
5791678,97874426,1,1.0,J. Mega,Derek J. Wu
47191829,97874426,1,1.0,D. Webster,Derek J. Wu
1811430,50484974,1,1.0,Subhashini Venugopalan,Arunachalam Narayanaswamy
10777941,50484974,1,1.0,Kasumi Widner,Arunachalam Narayanaswamy
10688956,50484974,1,1.0,T. Madams,Arunachalam Narayanaswamy
50162175,50484974,1,1.0,Jorge A Cuadros,Arunachalam Narayanaswamy
3423678,50484974,1,1.0,R. Kim,Arunachalam Narayanaswamy
2035210,50484974,1,1.0,R. Raman,Arunachalam Narayanaswamy
2057376568,50484974,1,1.0,Philip Nelson,Arunachalam Narayanaswamy
50484974,5791678,1,1.0,Arunachalam Narayanaswamy,J. Mega
47191829,50484974,1,1.0,D. Webster,Arunachalam Narayanaswamy
10777941,1811430,1,1.0,Kasumi Widner,Subhashini Venugopalan
10688956,1811430,1,1.0,T. Madams,Subhashini Venugopalan
1811430,50162175,1,1.0,Subhashini Venugopalan,Jorge A Cuadros
1811430,3423678,1,1.0,Subhashini Venugopalan,R. Kim
1811430,2035210,1,1.0,Subhashini Venugopalan,R. Raman
1811430,2057376568,1,1.0,Subhashini Venugopalan,Philip Nelson
1811430,5791678,1,1.0,Subhashini Venugopalan,J. Mega
1811430,47191829,1,1.0,Subhashini Venugopalan,D. Webster
10688956,10777941,1,1.0,T. Madams,Kasumi Widner
10777941,50162175,1,1.0,Kasumi Widner,Jorge A Cuadros
10777941,3423678,1,1.0,Kasumi Widner,R. Kim
10777941,2035210,1,1.0,Kasumi Widner,R. Raman
10777941,2057376568,1,1.0,Kasumi Widner,Philip Nelson
10777941,5791678,1,1.0,Kasumi Widner,J. Mega
10777941,47191829,1,1.0,Kasumi Widner,D. Webster
10688956,50162175,1,1.0,T. Madams,Jorge A Cuadros
10688956,3423678,1,1.0,T. Madams,R. Kim
10688956,2035210,1,1.0,T. Madams,R. Raman
10688956,2057376568,1,1.0,T. Madams,Philip Nelson
10688956,5791678,1,1.0,T. Madams,J. Mega
10688956,47191829,1,1.0,T. Madams,D. Webster
3423678,50162175,1,1.0,R. Kim,Jorge A Cuadros
2035210,50162175,1,1.0,R. Raman,Jorge A Cuadros
2057376568,50162175,1,1.0,Philip Nelson,Jorge A Cuadros
50162175,5791678,1,1.0,Jorge A Cuadros,J. Mega
47191829,50162175,1,1.0,D. Webster,Jorge A Cuadros
2035210,3423678,1,1.0,R. Raman,R. Kim
2057376568,3423678,1,1.0,Philip Nelson,R. Kim
3423678,5791678,1,1.0,R. Kim,J. Mega
3423678,47191829,1,1.0,R. Kim,D. Webster
2035210,2057376568,1,1.0,R. Raman,Philip Nelson
2035210,5791678,1,1.0,R. Raman,J. Mega
2035210,47191829,1,1.0,R. Raman,D. Webster
2057376568,5791678,1,1.0,Philip Nelson,J. Mega
2057376568,47191829,1,1.0,Philip Nelson,D. Webster
47191829,5791678,1,1.0,D. Webster,J. Mega
2117940996,47571885,1,1.0,Ziwei Liu,Ping Luo
2117940996,31843833,1,1.0,Ziwei Liu,Xiaogang Wang
2117940996,50295995,1,1.0,Ziwei Liu,Xiaoou Tang
31843833,47571885,1,1.0,Xiaogang Wang,Ping Luo
47571885,50295995,1,1.0,Ping Luo,Xiaoou Tang
31843833,50295995,1,1.0,Xiaogang Wang,Xiaoou Tang
144329939,144914140,1,1.0,C. Qi,Hao Su
144329939,2216377,1,1.0,C. Qi,Kaichun Mo
144329939,51352814,1,1.0,C. Qi,L. Guibas
144914140,2216377,1,1.0,Hao Su,Kaichun Mo
144914140,51352814,1,1.0,Hao Su,L. Guibas
2216377,51352814,1,1.0,Kaichun Mo,L. Guibas
2343609447,8273966,1,1.0,Xingbang Hao,Guigang Zhang
2118869556,2343609447,1,1.0,Shang Ma,Xingbang Hao
2118869556,8273966,1,1.0,Shang Ma,Guigang Zhang
2019153,2158860,1,1.0,P. Battaglia,Jessica B. Hamrick
2019153,2603033,1,1.0,P. Battaglia,V. Bapst
1398105826,2019153,1,1.0,Alvaro Sanchez-Gonzalez,P. Battaglia
2019153,3133079,1,1.0,P. Battaglia,V. Zambaldi
145478807,2019153,1,1.0,Mateusz Malinowski,P. Battaglia
2019153,2844530,1,1.0,P. Battaglia,Andrea Tacchetti
143724694,2019153,1,1.0,David Raposo,P. Battaglia
2019153,35030998,1,1.0,P. Battaglia,Adam Santoro
1854385,2019153,1,1.0,Çaglar Gülçehre,P. Battaglia
2019153,2107148568,1,1.0,P. Battaglia,H. F. Song
2019153,5055381,1,1.0,P. Battaglia,A. Ballard
2019153,2058362,1,1.0,P. Battaglia,J. Gilmer
2019153,35188630,1,1.0,P. Battaglia,George E. Dahl
2019153,40348417,1,1.0,P. Battaglia,Ashish Vaswani
145254624,2019153,1,1.0,Kelsey R. Allen,P. Battaglia
2019153,36942233,1,1.0,P. Battaglia,Charlie Nash
2019153,2066201331,1,1.0,P. Battaglia,Victoria Langston
1745899,2019153,1,1.0,Chris Dyer,P. Battaglia
2019153,2801204,1,1.0,P. Battaglia,N. Heess
1688276,2019153,1,1.0,Daan Wierstra,P. Battaglia
143967473,2019153,1,1.0,Pushmeet Kohli,P. Battaglia
2019153,46378362,1,1.0,P. Battaglia,M. Botvinick
1689108,2019153,1,1.0,O. Vinyals,P. Battaglia
2019153,47002813,1,1.0,P. Battaglia,Yujia Li
1996134,2019153,1,1.0,Razvan Pascanu,P. Battaglia
2158860,2603033,1,1.0,Jessica B. Hamrick,V. Bapst
1398105826,2158860,1,1.0,Alvaro Sanchez-Gonzalez,Jessica B. Hamrick
2158860,3133079,1,1.0,Jessica B. Hamrick,V. Zambaldi
145478807,2158860,1,1.0,Mateusz Malinowski,Jessica B. Hamrick
2158860,2844530,1,1.0,Jessica B. Hamrick,Andrea Tacchetti
143724694,2158860,1,1.0,David Raposo,Jessica B. Hamrick
2158860,35030998,1,1.0,Jessica B. Hamrick,Adam Santoro
1854385,2158860,1,1.0,Çaglar Gülçehre,Jessica B. Hamrick
2107148568,2158860,1,1.0,H. F. Song,Jessica B. Hamrick
2158860,5055381,1,1.0,Jessica B. Hamrick,A. Ballard
2058362,2158860,1,1.0,J. Gilmer,Jessica B. Hamrick
2158860,35188630,1,1.0,Jessica B. Hamrick,George E. Dahl
2158860,40348417,1,1.0,Jessica B. Hamrick,Ashish Vaswani
145254624,2158860,1,1.0,Kelsey R. Allen,Jessica B. Hamrick
2158860,36942233,1,1.0,Jessica B. Hamrick,Charlie Nash
2066201331,2158860,1,1.0,Victoria Langston,Jessica B. Hamrick
1745899,2158860,1,1.0,Chris Dyer,Jessica B. Hamrick
2158860,2801204,1,1.0,Jessica B. Hamrick,N. Heess
1688276,2158860,1,1.0,Daan Wierstra,Jessica B. Hamrick
143967473,2158860,1,1.0,Pushmeet Kohli,Jessica B. Hamrick
2158860,46378362,1,1.0,Jessica B. Hamrick,M. Botvinick
1689108,2158860,1,1.0,O. Vinyals,Jessica B. Hamrick
2158860,47002813,1,1.0,Jessica B. Hamrick,Yujia Li
1996134,2158860,1,1.0,Razvan Pascanu,Jessica B. Hamrick
1398105826,2603033,1,1.0,Alvaro Sanchez-Gonzalez,V. Bapst
2603033,3133079,1,1.0,V. Bapst,V. Zambaldi
145478807,2603033,1,1.0,Mateusz Malinowski,V. Bapst
2603033,2844530,1,1.0,V. Bapst,Andrea Tacchetti
143724694,2603033,1,1.0,David Raposo,V. Bapst
2603033,35030998,1,1.0,V. Bapst,Adam Santoro
1854385,2603033,1,1.0,Çaglar Gülçehre,V. Bapst
2107148568,2603033,1,1.0,H. F. Song,V. Bapst
2603033,5055381,1,1.0,V. Bapst,A. Ballard
2058362,2603033,1,1.0,J. Gilmer,V. Bapst
2603033,35188630,1,1.0,V. Bapst,George E. Dahl
2603033,40348417,1,1.0,V. Bapst,Ashish Vaswani
145254624,2603033,1,1.0,Kelsey R. Allen,V. Bapst
2603033,36942233,1,1.0,V. Bapst,Charlie Nash
2066201331,2603033,1,1.0,Victoria Langston,V. Bapst
1745899,2603033,1,1.0,Chris Dyer,V. Bapst
2603033,2801204,1,1.0,V. Bapst,N. Heess
1688276,2603033,1,1.0,Daan Wierstra,V. Bapst
143967473,2603033,1,1.0,Pushmeet Kohli,V. Bapst
2603033,46378362,1,1.0,V. Bapst,M. Botvinick
1689108,2603033,1,1.0,O. Vinyals,V. Bapst
2603033,47002813,1,1.0,V. Bapst,Yujia Li
1996134,2603033,1,1.0,Razvan Pascanu,V. Bapst
1398105826,3133079,1,1.0,Alvaro Sanchez-Gonzalez,V. Zambaldi
1398105826,145478807,1,1.0,Alvaro Sanchez-Gonzalez,Mateusz Malinowski
1398105826,2844530,1,1.0,Alvaro Sanchez-Gonzalez,Andrea Tacchetti
1398105826,143724694,1,1.0,Alvaro Sanchez-Gonzalez,David Raposo
1398105826,35030998,1,1.0,Alvaro Sanchez-Gonzalez,Adam Santoro
1398105826,1854385,1,1.0,Alvaro Sanchez-Gonzalez,Çaglar Gülçehre
1398105826,2107148568,1,1.0,Alvaro Sanchez-Gonzalez,H. F. Song
1398105826,5055381,1,1.0,Alvaro Sanchez-Gonzalez,A. Ballard
1398105826,2058362,1,1.0,Alvaro Sanchez-Gonzalez,J. Gilmer
1398105826,35188630,1,1.0,Alvaro Sanchez-Gonzalez,George E. Dahl
